frame,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z
3422,0.9893423,0.04690699,0.1376646,0.007078674,5.213382,15.91393,1.549074
3428,0.9896129,0.04451242,0.1366808,0.001841314,5.025367,15.76727,0.9095155
3437,0.989432,0.0438433,0.1375297,-0.01371154,5.194179,15.78733,359.1328
3444,0.9896704,0.0418509,0.1349919,-0.02404947,5.125072,15.44102,357.9112
3451,0.9891674,0.04317211,0.1376436,-0.02717436,5.329868,15.73158,357.5896
3460,0.9889162,0.04122503,0.1376844,-0.03726278,5.267006,15.68724,356.4102
3472,0.9887577,0.04186654,0.1365849,-0.04415973,5.442965,15.52196,355.6279
3492,0.9890019,0.04544337,0.1385465,-0.02480144,5.552596,15.84719,357.9004
3501,0.988922,0.04569806,0.1400738,-0.01800945,5.476008,16.06101,358.6865
3511,0.9888225,0.04737018,0.1400418,-0.01935536,5.687491,16.05025,358.5598
3521,0.9889411,0.04773384,0.1396145,-0.01499744,5.658536,16.02485,359.0595
3532,0.9892529,0.05192622,0.1365907,-0.005059907,5.976386,15.73532,0.2404728
3536,0.9894398,0.05087889,0.1355794,-0.006205117,5.875419,15.60938,0.08738121
3537,0.988903,0.05181149,0.1392343,0.0003997535,5.875188,16.07374,0.8765948
3549,0.9888997,0.05331868,0.1386758,-0.001915144,6.08391,15.99902,0.6338506
3557,0.9889004,0.05011494,0.1381876,-0.02164969,6.032974,15.82188,358.3307
3564,0.988767,0.04933511,0.1380145,-0.02928873,6.06441,15.75701,357.4466
3581,0.9887326,0.05032407,0.1397579,-0.01852346,6.009404,16.02274,358.7
3597,0.9887249,0.05391645,0.1396861,0.002006013,6.088047,16.14126,1.096564
3608,0.9886001,0.05464972,0.1400712,0.00797382,6.074389,16.22374,1.790842
3618,0.9886768,0.054827,0.1395649,0.005837955,6.12989,16.15279,1.547285
3627,0.9891271,0.05516281,0.1359565,0.01003072,6.10775,15.75979,2.008153
3638,0.9883341,0.05814579,0.1386716,0.02419394,6.212998,16.17412,3.688242
3648,0.9880792,0.05934107,0.1398259,0.025042,6.330552,16.3201,3.812248
3664,0.9879816,0.0601439,0.1382224,0.03420267,6.279978,16.19517,4.859812
3679,0.9875909,0.0624509,0.1356773,0.04853766,6.325748,16.00544,6.517584
3691,0.987069,0.06443183,0.1363571,0.05431726,6.452773,16.13777,7.215227
3702,0.9868131,0.06636027,0.1351679,0.05937983,6.598888,16.05045,7.818438
3713,0.9862201,0.06395456,0.1381285,0.06481022,6.213999,16.40346,8.416165
3716,0.9862929,0.06589682,0.1359545,0.06633585,6.427727,16.18122,8.610249
3722,0.9853091,0.06971177,0.136444,0.07542778,6.706993,16.33904,9.719112
3735,0.9842714,0.06935428,0.1389269,0.08425753,6.494946,16.67921,10.73873
3748,0.9842837,0.06988071,0.13627,0.08793708,6.522796,16.40199,11.1517
3758,0.9841481,0.07232191,0.135262,0.08902961,6.792056,16.32503,11.31356
3767,0.9837617,0.07224689,0.1348872,0.09380284,6.709872,16.31221,11.85625
3778,0.9831856,0.07457855,0.1342947,0.0987383,6.899551,16.31001,12.4595
3788,0.9832267,0.07420909,0.1329859,0.1003648,6.847927,16.16429,12.63034
3796,0.9829146,0.07497892,0.1340206,0.1014676,6.903544,16.30274,12.77769
3808,0.9842396,0.0620402,0.133672,0.09775297,5.508369,16.05361,12.1212
3810,0.9837703,0.05858135,0.1329536,0.1052995,5.00607,15.96068,12.92122
3812,0.9833235,0.05643182,0.1341279,0.1090878,4.687325,16.08248,13.32333
3814,0.9831055,0.05585175,0.1347625,0.1105586,4.589601,16.1536,13.48453
3817,0.9827663,0.05405084,0.1342324,0.1150246,4.321829,16.08483,13.96218
3821,0.9809824,0.05520527,0.1330179,0.1301242,4.226133,16.02723,15.70722
3824,0.9810617,0.0533208,0.1328059,0.1305279,4.011243,15.97247,15.7201
3826,0.9784397,0.05450082,0.1355614,0.145975,3.845967,16.36906,17.52428
3829,0.9783952,0.05214872,0.1342689,0.148308,3.567121,16.18528,17.74626
3832,0.9770293,0.05157864,0.134109,0.1573789,3.358072,16.18682,18.77875
3834,0.9752547,0.05261751,0.1336654,0.1680577,3.30803,16.19252,20.0253
3836,0.9745626,0.05037482,0.1343229,0.1721844,2.976722,16.23256,20.46369
3838,0.9739892,0.05135015,0.133471,0.1757663,3.044385,16.16729,20.89152
3840,0.9724331,0.05130538,0.1333342,0.1842923,2.902537,16.17577,21.87503
3842,0.9714601,0.0513839,0.1338374,0.1889786,2.822959,16.24801,22.41963
3844,0.9695059,0.05134269,0.1340096,0.1986554,2.654351,16.2928,23.5397
3846,0.9680831,0.05247029,0.1323828,0.2062445,2.693021,16.15672,24.43577
3848,0.9669785,0.05128,0.133475,0.210968,2.456187,16.26193,24.96597
3850,0.9659718,0.05130572,0.1314446,0.2167687,2.414791,16.04737,25.63629
3852,0.964483,0.04783387,0.135948,0.2213656,1.838447,16.47295,26.11914
3854,0.9616469,0.05368057,0.1363536,0.2318654,2.293138,16.70065,27.44864
3856,0.9609203,0.05387343,0.1358204,0.2351232,2.273353,16.65358,27.83137
3859,0.9610169,0.05253775,0.1346037,0.2357289,2.150207,16.48008,27.87549
3862,0.9529788,0.05617477,0.1355371,0.2651521,2.016703,16.75598,31.3939
3866,0.9503063,0.05581126,0.1360729,0.2743853,1.799542,16.82157,32.47651
3869,0.9500726,0.0541732,0.1344655,0.2763088,1.640543,16.59221,32.67117
3872,0.9454945,0.05641282,0.1339395,0.2914072,1.639695,16.63498,34.49897
3876,0.9448771,0.0560313,0.1360346,0.2925105,1.507183,16.85507,34.62577
3879,0.9440695,0.05565054,0.135273,0.2955283,1.439532,16.76207,34.97615
3882,0.9408405,0.05263479,0.1375081,0.3051891,0.8657692,16.91224,36.07269
3886,0.9407507,0.04992118,0.1353824,0.3068678,0.6209707,16.5814,36.22258
3890,0.9393991,0.04912497,0.1352312,0.311173,0.466125,16.53818,36.72232
3897,0.9442538,0.04044627,0.1343618,0.2978187,359.791,16.13112,34.98104
3902,0.9433281,0.03538406,0.1340884,0.3014973,359.1923,15.92282,35.33586
3907,0.9445425,0.03249486,0.1351313,0.2975286,358.9099,15.94178,34.81596
3913,0.9479443,0.02583665,0.1355103,0.2870035,358.3496,15.77471,33.46021
3918,0.9485806,0.02502473,0.1344301,0.2854775,358.3223,15.63088,33.26828
3921,0.9514917,0.02143054,0.1373923,0.2744592,358.0152,15.86566,31.90396
3923,0.9541863,0.01982132,0.1381134,0.2646893,357.9777,15.91646,30.72507
3925,0.9562947,0.01711836,0.1362402,0.2581592,357.845,15.64051,29.91864
3927,0.9631995,0.01241861,0.1355827,0.2317539,357.7695,15.49444,26.75389
3929,0.9670504,0.01144721,0.1393036,0.2127842,357.8714,15.93151,24.52069
3931,0.9657182,0.01327907,0.1413035,0.2173606,357.9495,16.19277,25.07741
3933,0.9706342,0.008733235,0.1413398,0.1944633,357.8213,16.13945,22.34911
3936,0.9730482,0.005033843,0.13967,0.1834241,357.6249,15.89607,21.01885
3938,0.9788756,0.002056926,0.1446646,0.1444668,357.8353,16.49993,16.47682
3942,0.9808293,0.003041551,0.1393455,0.1361895,358.1669,15.92132,15.55375
3944,0.9827497,0.001558293,0.1415679,0.1189922,358.2449,16.18582,13.55804
3946,0.9845007,0.0009606741,0.1467243,0.09607037,358.493,16.80916,10.9242
3948,0.9858259,-0.002752706,0.1440863,0.08590065,358.2704,16.48381,9.709321
3950,0.9875209,-0.003225341,0.1429285,0.06605798,358.5529,16.37683,7.445704
3952,0.9880536,-0.00672801,0.1416118,0.06042284,358.2574,16.20985,6.750775
3954,0.988139,-0.004077036,0.142877,0.05613383,358.6192,16.37893,6.303954
3956,0.988607,-0.00539647,0.1419342,0.04981729,358.5782,16.27112,5.566294
3958,0.9887743,-0.005441345,0.1438753,0.03994956,358.7247,16.5084,4.442329
3960,0.9893496,-0.006754348,0.1430569,0.02601438,358.8077,16.42597,2.840332
3960,0.9893683,-0.006743305,0.1430146,0.02553123,358.817,16.42166,2.785738
3962,0.9895333,-0.00696757,0.1429707,0.01829776,358.9101,16.42409,1.961409
3964,0.9897877,-0.008357609,0.1418362,0.01154316,358.8644,16.29826,1.173714
3966,0.9899603,-0.006483286,0.1411461,0.003786554,359.2032,16.22655,0.3247223
3968,0.9902446,-0.007264562,0.1391466,0.001091111,359.1582,15.99731,0.007979644
3970,0.9903828,-0.007120351,0.1381717,-0.0001635144,359.1945,15.88545,359.8687
3972,0.9906292,-0.005650281,0.1364568,-0.001309636,359.3791,15.68729,359.763
3974,0.990725,-0.003994043,0.1357542,-0.004357145,359.6143,15.60662,359.4432
3976,0.9906342,-0.006252393,0.1362996,-0.005230056,359.3719,15.67186,359.3086
3978,0.9903085,-0.006823499,0.1382631,-0.01123015,359.4036,15.90328,358.6173
3980,0.9904755,-0.004337131,0.1373435,-0.008733647,359.6452,15.79234,358.9404
3982,0.9905232,-0.004985735,0.136949,-0.009167627,359.5779,15.74766,358.8811
3991,0.9904534,-0.002454749,0.1374939,-0.009566878,359.8721,15.80774,358.8754
4001,0.9900776,0.001356592,0.1402647,-0.008382414,0.2886446,16.12458,359.0707
4015,0.990153,0.00375427,0.1399369,-0.0007681296,0.4382931,16.08841,359.9731
4020,0.9901826,0.008650628,0.139025,0.0116539,0.7959232,15.9947,1.460441
4031,0.9904463,0.007602161,0.1373453,0.009729354,0.7097125,15.79732,1.224085
4044,0.9905434,0.008681334,0.1369222,-0.0007993062,0.9979919,15.74058,0.04549063
4053,0.9903518,0.008485044,0.1379224,-0.01043274,1.127893,15.84639,358.9499
4064,0.9901413,0.008158949,0.1397812,-0.003882458,0.9879664,16.06836,359.6901
4071,0.990234,0.009002401,0.1382131,-0.01590185,1.273484,15.87311,358.3375
4078,0.9902058,0.0107667,0.1373976,-0.02232713,1.573419,15.76696,357.6345
4084,0.9900977,0.01037719,0.1373484,-0.0271004,1.604105,15.75477,357.0862
4090,0.989797,0.01070488,0.1345366,-0.04568823,1.918896,15.39657,354.9737
4097,0.9891468,0.009504369,0.1348571,-0.05755137,1.967055,15.41744,353.6065
4104,0.9886355,0.01188143,0.1355683,-0.06387579,2.338998,15.47153,352.9243
4118,0.9882438,0.01251749,0.1368999,-0.06690338,2.467849,15.61403,352.5925
4132,0.9892061,0.01088476,0.1335321,-0.05934922,2.142478,15.2525,353.42
4143,0.9887744,0.01345334,0.137817,-0.0561328,2.411532,15.73984,353.835
4153,0.9892394,0.01305931,0.1359419,-0.05248787,2.298645,15.53355,354.2392
4163,0.9891189,0.01332607,0.1372885,-0.05116754,2.316042,15.69083,354.3966
4176,0.9881939,0.01056276,0.1333869,-0.07462779,2.337448,15.20456,351.6745
4182,0.9868611,0.007211488,0.1316975,-0.0933233,2.224458,14.99788,349.4885
4184,0.984941,0.003261525,0.1323048,-0.1112479,2.055186,15.07401,347.3836
4186,0.9829447,-0.001802385,0.1298094,-0.1302538,1.734783,14.81967,345.1286
4188,0.9808186,-0.002955191,0.129477,-0.1456776,1.829581,14.77227,343.3408
4190,0.9794459,-0.00361938,0.1305875,-0.1536871,1.893927,14.89566,342.4122
4192,0.9771533,-0.00697045,0.1314672,-0.1668516,1.733383,15.0328,340.8488
4194,0.975242,-0.008652866,0.1279481,-0.1801599,1.674706,14.64246,339.2823
4196,0.9720538,-0.009567738,0.1275097,-0.1968789,1.811263,14.58321,337.3323
4198,0.969547,-0.01242471,0.1269739,-0.2090504,1.661537,14.56717,335.8771
4200,0.9670278,-0.01424933,0.1239873,-0.2219946,1.575262,14.25382,334.3389
4202,0.9647038,-0.01431821,0.1231929,-0.232304,1.696818,14.14927,333.1321
4204,0.9638862,-0.01672889,0.1239621,-0.2351107,1.492159,14.29537,332.7714
4206,0.9615579,-0.01789499,0.1231628,-0.2447803,1.483067,14.22317,331.6206
4208,0.9581093,-0.02091321,0.1259664,-0.2563627,1.40457,14.60641,330.2204
4210,0.9603776,-0.01937126,0.1225889,-0.2495426,1.373788,14.19375,331.04
4212,0.9576086,-0.02088238,0.1184202,-0.2617761,1.260887,13.75619,329.5739
4214,0.9557499,-0.0237744,0.1218058,-0.2667216,1.119157,14.21499,328.9539
4216,0.9542204,-0.0235949,0.120011,-0.2729549,1.173826,14.00256,328.2178
4218,0.9527174,-0.02840365,0.1225257,-0.276605,0.7827485,14.43024,327.7196
4220,0.9514431,-0.02778564,0.1193748,-0.282372,0.8332993,14.05624,327.0428
4222,0.9491314,-0.0314409,0.1181579,-0.2901725,0.5093243,14.03714,326.0634
4224,0.9510085,-0.03062318,0.1235181,-0.2817596,0.650838,14.60813,327.077
4226,0.9495829,-0.03142615,0.1233077,-0.286531,0.6290921,14.6081,326.4989
4228,0.9525911,-0.03044225,0.1234848,-0.2763969,0.5880721,14.60197,327.7149
4230,0.9507701,-0.0304174,0.1217661,-0.2833445,0.6396417,14.40627,326.8911
4232,0.9493997,-0.0313447,0.1247126,-0.2865393,0.6848642,14.76087,326.4999
4234,0.9492055,-0.03038527,0.122654,-0.2881698,0.7452453,14.50006,326.3192
4236,0.9512082,-0.02969706,0.1234322,-0.2812217,0.740709,14.56886,327.1544
4238,0.9531734,-0.02881475,0.1221949,-0.2751343,0.7052771,14.40772,327.8875
4240,0.9546584,-0.02623678,0.1235085,-0.269601,0.9455219,14.47738,328.5801
4242,0.9567305,-0.02506121,0.1199461,-0.2639163,0.8799721,14.05002,329.2652
4244,0.9568135,-0.02210689,0.1217366,-0.2630584,1.2459,14.16098,329.4095
4246,0.9575646,-0.02226415,0.1224828,-0.2599472,1.205559,14.25275,329.775
4248,0.9584944,-0.02112512,0.1226875,-0.256496,1.285888,14.24623,330.1977
4250,0.9585183,-0.02236565,0.1217629,-0.2567421,1.125795,14.17921,330.1503
4252,0.9585665,-0.02261557,0.1235779,-0.2556702,1.136439,14.39044,330.2748
4254,0.9583822,-0.02059746,0.1245835,-0.2560438,1.39341,14.44312,330.2607
4256,0.9600106,-0.01810198,0.1248754,-0.2499164,1.585039,14.41282,331.0169
4258,0.9613771,-0.01771509,0.1226803,-0.2457437,1.503272,14.16262,331.5093
4260,0.9625712,-0.0165947,0.1223156,-0.241289,1.551739,14.09748,332.047
4262,0.9633179,-0.01785211,0.1210738,-0.238833,1.343038,13.99627,332.316
4264,0.9643039,-0.01678638,0.121581,-0.2346369,1.414227,14.0302,332.8228
4266,0.9645764,-0.0168044,0.123505,-0.2325007,1.433216,14.24986,333.0751
4268,0.9648454,-0.01685354,0.1222705,-0.2320334,1.387812,14.1131,333.1275
4270,0.9650102,-0.01764902,0.122739,-0.2310392,1.297979,14.18814,333.2333
4272,0.9651401,-0.01877722,0.1204257,-0.2316245,1.119733,13.95737,333.1466
4274,0.9643062,-0.01862108,0.1257593,-0.2322742,1.289747,14.55179,333.0788
4276,0.9816723,0.04045477,0.1386186,0.12437,2.576122,16.40973,14.81241
4278,0.98291,0.04196244,0.1365372,0.116124,2.910738,16.17144,13.88934
4279,0.9819782,0.04168366,0.1357104,0.1247561,2.751454,16.09612,14.8699
4281,0.9817228,0.04032987,0.1354575,0.1274564,2.559431,16.05261,15.15555
4283,0.9830219,0.04148541,0.1333765,0.1189872,2.855769,15.8092,14.19986
4285,0.9821999,0.03989003,0.1393457,0.1194779,2.582766,16.47223,14.24504
4287,0.9827216,0.04093048,0.1395883,0.1144478,2.77967,16.50242,13.68866
4289,0.9841447,0.03869559,0.138495,0.1038325,2.717041,16.31689,12.43505
4291,0.9869976,0.03257768,0.1371158,0.077291,2.470932,16.01914,9.30304
4293,0.9874194,0.03465481,0.1351694,0.07437304,2.770283,15.80778,8.999514
4295,0.988323,0.02981466,0.1358901,0.0621513,2.409512,15.81628,7.531428
4297,0.9888133,0.02837,0.1387104,0.04693555,2.469317,16.09542,5.784376
4299,0.9900587,0.0257503,0.137094,0.01805393,2.638741,15.82387,2.456149
4301,0.9899333,0.02535741,0.1385586,0.01380749,2.658217,15.98133,1.971419
4303,0.9900046,0.0244488,0.1385361,0.01004897,2.615002,15.96682,1.529919
4303,0.9903462,0.01964254,0.1372107,-0.001350216,2.250948,15.77908,0.1557339
4305,0.9902035,0.0195685,0.1372994,-0.0162211,2.4764,15.75518,358.4657
4307,0.990063,0.01802751,0.1369213,-0.02651697,2.462082,15.68895,357.2709
4309,0.9893292,0.01790456,0.1384987,-0.04153844,2.690054,15.83421,355.5657
4311,0.9889568,0.01683374,0.1387145,-0.04939207,2.693807,15.8431,354.6565
4313,0.9882026,0.01650978,0.1385415,-0.06316125,2.873494,15.78752,353.0843
4315,0.9882247,0.0182837,0.1379402,-0.06364132,3.077931,15.70563,353.0551
4317,0.9877086,0.01635042,0.1372257,-0.07303275,3.000394,15.60825,351.9536
4319,0.9877541,0.01947419,0.1323414,-0.08030297,3.424098,14.99743,351.1552
4321,0.984869,0.0155975,0.1358491,-0.1064662,3.419704,15.35135,348.1214
4323,0.9863226,0.02122973,0.1339149,-0.09372216,3.840564,15.11592,349.6537
4325,0.9852852,0.01805053,0.1343465,-0.1041075,3.643189,15.15963,348.4217
4327,0.9843005,0.01465716,0.1346842,-0.1131274,3.401189,15.20571,347.3414
4329,0.9843177,0.01538989,0.1318135,-0.1162209,3.493542,14.85607,346.9879
4331,0.9830257,0.0123727,0.1288348,-0.1300358,3.315358,14.50694,345.3513
4333,0.9840117,0.01561578,0.131979,-0.1185696,3.556317,14.86418,346.7225
4335,0.9839174,0.01645587,0.1278875,-0.1236155,3.669448,14.3652,346.1408
4337,0.9834064,0.0144502,0.1323615,-0.1232224,3.499547,14.90688,346.1739
4339,0.9829656,0.01420246,0.1344539,-0.1244958,3.520115,15.14625,346.0316
4341,0.9833009,0.0137904,0.1334496,-0.1229657,3.436349,15.04142,346.1977
4343,0.9834013,0.01297149,0.1336903,-0.1219871,3.332443,15.08297,346.2989
4355,0.9836187,0.01402576,0.1339719,-0.1197883,3.421935,15.10917,346.567
4357,0.9848244,0.01560562,0.1358054,-0.1069324,3.427276,15.34465,348.068
4359,0.9849387,0.01603173,0.1366833,-0.1046735,3.450993,15.44874,348.3356
4362,0.9883589,0.02562964,0.139024,-0.05623512,3.801419,15.81477,354.0152
4364,0.9885617,0.02297466,0.1377058,-0.0570552,3.5051,15.6729,353.8762
4366,0.9895191,0.02443362,0.1365151,-0.04023394,3.401938,15.58549,355.809
4368,0.989564,0.02756373,0.1397293,-0.02189115,3.478261,16.01228,357.9548
